F,x,grad
6.6,4.2855872019888184e-8,6.313549860914592e-6
6.65,4.365625991921615e-8,6.494354971686711e-6
6.7,4.4479770737040655e-8,6.683549805042155e-6
6.75,4.532748582070799e-8,6.881652590773336e-6
6.8,4.620055419924988e-8,7.089222446188259e-6
6.85,4.710019787492796e-8,7.306863301748123e-6
6.9,4.802771803975533e-8,7.5352283046559165e-6
6.95,4.898450167052569e-8,7.775024720824142e-6
7.0,4.9972029104483306e-8,8.027019441025907e-6
7.05,5.0991882490777884e-8,8.292045173274865e-6
7.1,5.204575544616149e-8,8.571007430235866e-6
7.15,5.3135464023645826e-8,8.86489245788269e-6
7.2,5.4262959730901406e-8,9.174776261833273e-6
7.25,5.543034459945151e-8,9.501834945635501e-6
7.3,5.66398887804001e-8,9.847356571168751e-6
7.35,5.7894051181629475e-8,1.0212754800287271e-5
7.4,5.919550217463772e-8,1.0599584484016766e-5
7.45,6.054714739699668e-8,1.1009559282015857e-5
7.5,6.195214963424093e-8,1.1444571152541272e-5
7.55,6.341394478076207e-8,1.1906711358422585e-5
7.6,6.493624828939086e-8,1.2398292535076294e-5
7.65,6.652305024488677e-8,1.2921871707871624e-5
7.7,6.817860438605054e-8,1.3480275101063201e-5
7.75,6.990742154212749e-8,1.4076626852488339e-5
7.8,7.171428229738175e-8,1.4714384886205245e-5
7.85,7.360428127272383e-8,1.539738739186891e-5
7.9,7.55829061916772e-8,1.612991252619711e-5
7.95,7.765614607080242e-8,1.6916752594187123e-5
8.0,7.983061547191067e-8,1.7763302819440163e-5
8.05,8.211368150160804e-8,1.86756646757269e-5
8.1,8.45135851970793e-8,1.9660764579154666e-5
8.15,8.703955515815579e-8,2.0726490391309582e-5
8.2,8.970191906869042e-8,2.188185021168021e-5
8.25,9.251222205665236e-8,2.313715993240706e-5
8.3,9.548336222971971e-8,2.450426784439408e-5
8.35,9.863002961054883e-8,2.599688482773921e-5
8.4,1.019710759673669e-7,2.7631477862111176e-5
8.45,1.0552564209301564e-7,2.9426719749148234e-5
8.5,1.0931514596037001e-7,3.1404378235233565e-5
8.55,1.1336394503153363e-7,3.359003309877373e-5
8.6,1.1769986093216137e-7,3.601390631768897e-5
8.65,1.2229844573546783e-7,3.869496351127654e-5
8.7,1.2731978525485593e-7,4.17125505214333e-5
8.75,1.3274068461572982e-7,4.509942349451013e-5
8.8,1.3861106907890356e-7,4.891835395703925e-5
8.85,1.4498953759852464e-7,5.324603898237967e-5
8.9,1.5194533107719984e-7,5.8176979043089716e-5
8.95,1.5956086093672654e-7,6.382867597864994e-5
9.0,1.6793499998048693e-7,7.034869346389527e-5
9.05,1.7718740367585936e-7,7.792437808828989e-5
9.1,1.8746427190178126e-7,8.679645633524745e-5
9.15,1.9894614248656537e-7,9.727837895390223e-5
9.2,2.1185860279504376e-7,0.00010978436540065584
9.25,2.2648727868359803e-7,0.00012487092459467775
9.3,2.431992284521906e-7,0.00014329978913707464
9.35,2.6247416692349426e-7,0.0001661358682703007
9.4,2.849512268769833e-7,0.00019490438478708683
9.45,3.1150113237269437e-7,0.0002318518932912239
9.5,3.433415300235266e-7,0.0002803977585857931
9.55,3.8222876742367246e-7,0.00034595299239759125
9.6,4.3079169648324396e-7,0.0004374912609531601
9.65,4.931370126857524e-7,0.0005707656898571445
9.7,5.759779478269178e-7,0.0007754058364054517
9.75,6.907259072179379e-7,0.0011119496889107072
9.8,8.572986538241882e-7,0.0017173483036846404
9.85,1.1493219149126287e-6,0.0030466475559826067
9.9,1.7044884090624987e-6,0.00666442894220487
9.95,3.1156280580769083e-6,0.022722987671812245
10.0,1.3498841271247835e-5,0.2686001340750891
10.05,0.00010525626281768879,0.9538761640721911
10.1,0.0002275279433785512,0.9927368695061095
10.15,0.00035215448053907026,0.9972814933029247
10.2,0.0004768448175982791,0.9985966313179079
10.25,0.0006014697185649007,0.9991459882464873
10.3,0.0007264954494109984,0.9994256905686325
10.35,0.0008515308398008244,0.9995875639286972
10.4,0.0009765379346683885,0.9996895577316001
10.45,0.0011015052722377521,0.999757934942231
10.5,0.0012264635267235074,0.9998059849127059
10.55,0.0013513154697291396,0.999841038808916
10.6,0.0014761422031950697,0.9998673807466479
10.65,0.001601148426565952,0.9998876747249533
10.7,0.0017261821378913489,0.9999036436622966
10.75,0.0018512180367961373,0.9999164346460365
10.8,0.0019762527590048806,0.9999268380916116
10.85,0.0021012865378318055,0.9999354131690167
10.9,0.0022263149819545746,0.9999425645324869
10.95,0.0023513359814587935,0.9999485908002594
11.0,0.0024763479611417567,0.9999537162191214
11.05,0.0026013524834697984,0.9999581117854923
11.1,0.002726353053802538,0.9999619097358093
11.15,0.002851343689841069,0.9999652137407551
11.2,0.002976335225869575,0.999968105790846
11.25,0.003101324641085817,0.9999706516475679
11.3,0.0032263108539804194,0.9999729044398897
11.35,0.003351282314799635,0.9999749075166997
11.4,0.0034762347591318524,0.9999766964380872
11.45,0.0036011636176855643,0.9999783006240007
11.5,0.0037260775654900076,0.9999797446027933
11.55,0.0038509962612583285,0.9999810490401586
11.6,0.003976005063036368,0.9999822315046514
11.65,0.004101017223026928,0.9999833066621046
11.7,0.004226030328924808,0.9999842871110087
11.75,0.004351078823489969,0.9999851836816052
11.8,0.004476146553135478,0.999986005639196
11.85,0.004601197284036783,0.9999867610213945
11.9,0.004726237514834084,0.9999874568413399
11.95,0.0048512708819659685,0.9999880992060298
12.0,0.004976299426259497,0.9999886934566932
12.05,0.005101324346860513,0.9999892442826347
12.1,0.005226336672728052,0.9999897558289252
12.15,0.005351082456004693,0.999990231950395
12.2,0.005476078542087081,0.9999906754414501
12.25,0.005601074847054399,0.9999910894022246
12.3,0.005726071390491231,0.9999914763974207
12.35,0.005851068189836366,0.9999918387192338
12.4,0.005976065261393161,0.9999921784213818
12.45,0.006101062621245923,0.9999924973482697
12.5,0.006226060286174338,0.9999927971600678
12.55,0.0063510582746677,0.9999930793543774
12.6,0.006476056608164332,0.9999933452849519
12.65,0.006601055312750789,0.9999935961779733
12.7,0.006726054421714922,0.9999938331462075
12.75,0.00685105397978142,0.9999940572013669
12.8,0.006976054050799126,0.9999942692649305
12.85,0.007101054733244354,0.9999944701776265
12.9,0.007226056195569788,0.9999946607077975
12.95,0.007351058771121889,0.999994841558763
13.0,0.007476062143785817,0.9999950133751084
13.05,0.007601061653729202,0.9999951767476589
13.1,0.007726065088833386,0.9999953322225049
13.15,0.007851325360532785,0.9999954802524955
13.2,0.007976317626187548,0.9999956213990119
13.25,0.008101308114862153,0.9999957560364187
13.3,0.008226296987690094,0.9999958845587101
13.35,0.008351294683920176,0.9999960073280201
13.4,0.008476059294417537,0.999996124709896
13.45,0.008601047278963426,0.9999962369640931
13.5,0.008726037504736727,0.9999963444111942
13.55,0.008851053340256891,0.9999964473257811
13.6,0.008976192094671091,0.9999965459456135
13.65,0.009101176900128063,0.9999966405231447
13.7,0.009226158823195349,0.9999967312687148
13.75,0.009351137670250196,0.999996818386405
13.8,0.009476113097865415,0.9999969020668533
13.85,0.009601101437351739,0.9999969824894339
13.9,0.009726086588383455,0.9999970598204799
13.95,0.009851102708490649,0.9999971342187103
14.0,0.009976119744365101,0.9999972058285661
14.05,0.010101136727421871,0.9999972747876001
14.1,0.010226116041880869,0.999997341223946
14.15,0.010351080805664324,0.999997405259229
14.2,0.010476051483808608,0.9999974670086483
14.25,0.010601027241484706,0.9999975265799993
14.3,0.010726005719566941,0.9999975840745147
14.35,0.010850989995342513,0.9999976395880358
14.4,0.010975996914866202,0.9999976932123092
14.45,0.011101003986142104,0.9999977450299977
14.5,0.011226011194811997,0.9999977951213429
14.55,0.011351018527133567,0.9999978435621879
14.6,0.011476025969971328,0.9999978904242492
14.65,0.011601033510778649,0.9999979357753983
14.7,0.011726041137583259,0.9999979796798898
14.75,0.01185104883896826,0.9999980221986058
14.8,0.011976056604056737,0.9999980633892552
14.85,0.012101064422491354,0.9999981033065752
14.9,0.01222607228442015,0.9999981420025118
14.95,0.012351080180474521,0.9999981795263897
15.0,0.012476088101755468,0.9999982159250698
15.05,0.01260109603981374,0.9999982512430894
15.1,0.012726103986632875,0.9999982855228103
15.15,0.012851111934613045,0.9999983188045333
15.2,0.012976119876553109,0.9999983511266292
15.25,0.013101127805635186,0.9999983825256339
15.3,0.0132261357154079,0.9999984130363687
15.35,0.01335114359977134,0.999998442692025
15.4,0.013476151452961533,0.9999984715242571
15.45,0.013601159269534802,0.9999984995632711
15.5,0.01372616704435539,0.9999985268379006
15.55,0.013851174772579095,0.9999985533756769
15.6,0.013976182449641501,0.9999985792029065
15.65,0.014101190071243237,0.999998604344732
15.7,0.014226197633338872,0.9999986288251934
15.75,0.014351205132123127,0.9999986526672839
15.8,0.014476212564019153,0.999998675893011
15.85,0.014601219925669866,0.9999986985234368
15.9,0.014726227220835978,0.9999987205787327
15.95,0.014851234459658195,0.9999987420782261
16.0,0.014976241617852035,0.9999987630404356
16.05,0.015101248692983175,0.9999987834831167
16.1,0.01522625568277033,0.9999988034232966
16.15,0.015351262585081231,0.9999988228773117
16.2,0.015476269397917384,0.9999988418608385
16.25,0.015601276119412278,0.9999988603889289
16.3,0.015726282747821573,0.9999988784760356
16.35,0.015851289281515173,0.999998896136044
16.4,0.015976295718973906,0.9999989133822947
16.45,0.016101302058778116,0.9999989302276153
16.5,0.016226308299600888,0.9999989466843356
16.55,0.01635104657178336,0.9999989627662393
16.6,0.016476044830285266,0.9999989784810172
16.65,0.016601043116040177,0.999998993841455
16.7,0.01672604142935785,0.9999990088581285
16.75,0.0168510395287097,0.9999990235412112
16.8,0.016976037603990073,0.9999990379005183
16.85,0.01710103573121631,0.9999990519454985
16.9,0.017226033910748124,0.9999990656852622
16.95,0.017351032233211668,0.9999990791285912
17.0,0.01747603084669291,0.9999990922839533
17.05,0.0176010295152178,0.9999991051595131
17.1,0.017726028239657098,0.9999991177631469
17.15,0.017851027020962248,0.99999913010246
17.2,0.017976025860175656,0.9999991421847909
17.25,0.018101024758433584,0.9999991540172287
17.3,0.01822602348228233,0.9999991656066088
17.35,0.018351022188280646,0.9999991769595498
17.4,0.01847602092639306,0.9999991880824395
17.45,0.01860101969685577,0.9999991989814508
17.5,0.01872601849990897,0.9999992096625538
17.55,0.018851017335798862,0.9999992201315173
17.6,0.018976016204781076,0.9999992303939238
17.65,0.019101015107115975,0.9999992404551703
17.7,0.019226014043079123,0.9999992503204811
17.75,0.019351013012955488,0.9999992599949109
17.8,0.01947601201704617,0.9999992694833516
17.85,0.01960101105566686,0.9999992787905417
17.9,0.01972601012915156,0.9999992879210675
17.95,0.019851009237854857,0.9999992968793728
18.0,0.019976008382153507,0.9999993056697607
18.05,0.02010100756244956,0.9999993142964037
18.1,0.020226006779171957,0.9999993227633414
18.15,0.020351006032975294,0.9999993310744931
18.2,0.020476005324338117,0.9999993392336578
18.25,0.0206010046536247,0.9999993472445184
18.3,0.020726004020376124,0.9999993551106462
18.35,0.02085100342533989,0.9999993628355092
18.4,0.020976002869965787,0.9999993704224689
18.45,0.021101002354967136,0.9999993778747871
18.5,0.021226001881119734,0.9999993851956324
18.55,0.02135100144926609,0.9999993923880796
18.6,0.021476001060323272,0.9999993994551132
18.65,0.021601000715293257,0.999999406399632
18.7,0.02172600041527252,0.9999994132244524
18.75,0.02185100016146657,0.9999994199323081
18.8,0.021975999955200852,0.9999994265258583
18.85,0.022100999797945418,0.9999994330076857
18.9,0.02222599969132951,0.9999994393802986
18.95,0.022350999637174657,0.9999994456461366
19.0,0.022475999637524877,0.9999994518075755
19.05,0.02260099969469018,0.9999994578669182
19.1,0.022725999811299472,0.9999994638264098
19.15,0.022850999966675313,0.9999994696882298
19.2,0.022976000135637713,0.999999475454504
19.25,0.023101000358489845,0.9999994811272955
19.3,0.02322600063656076,0.999999486708615
19.35,0.0233510009712282,0.9999994922004196
19.4,0.023476001363919006,0.9999994976046119
19.45,0.023601001816099903,0.9999995029230463
19.5,0.023726001968090556,0.9999995081575227
19.55,0.0238510013810076,0.9999995133097962
19.6,0.023976000864575187,0.9999995183815877
19.65,0.024101000412715595,0.9999995233745632
19.7,0.024226000021065973,0.9999995282903485
19.75,0.02435099968650261,0.9999995331305254
19.8,0.024475999406824593,0.9999995378966375
19.85,0.024600999180530873,0.9999995425901875
19.9,0.024725999006669983,0.9999995472126427
19.95,0.02485099888472926,0.9999995517654298
20.0,0.024975998814560918,0.9999995562499431
